date,fiscal_year,customer_code,market,product_code,sold_quantity,product,gross_price,Total_gross_price,pre_invoice_discount_pct
2017-09-01,2018,90023023,Canada,A0118150104,8,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",19.5743,156.59,0.2764
2017-09-01,2018,90023025,Canada,A0118150104,4,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",19.5743,78.30,0.2908
2017-09-01,2018,90023026,Canada,A0118150104,5,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",19.5743,97.87,0.2998
2017-09-01,2018,90023027,Canada,A0118150104,2,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",19.5743,39.15,0.2755
2017-09-01,2018,90023029,Canada,A0118150104,4,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",19.5743,78.30,0.2171
2017-09-01,2018,90023030,Canada,A0118150104,1,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",19.5743,19.57,0.2117
2017-09-01,2018,90027207,Brazil,A0118150104,8,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",19.5743,156.59,0.2803
2017-09-01,2018,70002017,India,A0418150101,67,"AQ Mforce Gen X",15.8753,1063.65,0.0824
2017-09-01,2018,70002018,India,A0418150101,20,"AQ Mforce Gen X",15.8753,317.51,0.2956
2017-09-01,2018,70003181,Indonesia,A0418150101,14,"AQ Mforce Gen X",15.8753,222.25,0.0536
2017-09-01,2018,70003182,Indonesia,A0418150101,20,"AQ Mforce Gen X",15.8753,317.51,0.2378
2017-09-01,2018,70006157,Philiphines,A0418150101,6,"AQ Mforce Gen X",15.8753,95.25,0.1057
2017-09-01,2018,70006158,Philiphines,A0418150101,6,"AQ Mforce Gen X",15.8753,95.25,0.1875
2017-09-01,2018,70007198,"South Korea",A0418150101,17,"AQ Mforce Gen X",15.8753,269.88,0.0700
2017-09-01,2018,70007199,"South Korea",A0418150101,43,"AQ Mforce Gen X",15.8753,682.64,0.2551
2017-09-01,2018,70008169,Australia,A0418150101,16,"AQ Mforce Gen X",15.8753,254.00,0.0953
2017-09-01,2018,70008170,Australia,A0418150101,15,"AQ Mforce Gen X",15.8753,238.13,0.1896
2017-09-01,2018,70011193,France,A0418150101,13,"AQ Mforce Gen X",15.8753,206.38,0.0521
2017-09-01,2018,70011194,France,A0418150101,9,"AQ Mforce Gen X",15.8753,142.88,0.2046
2017-09-01,2018,70012042,Germany,A0418150101,0,"AQ Mforce Gen X",15.8753,0.00,0.0984
2017-09-01,2018,70012043,Germany,A0418150101,0,"AQ Mforce Gen X",15.8753,0.00,0.2620
2017-09-01,2018,70013125,Italy,A0418150101,2,"AQ Mforce Gen X",15.8753,31.75,0.0587
2017-09-01,2018,70013126,Italy,A0418150101,2,"AQ Mforce Gen X",15.8753,31.75,0.2501
2017-09-01,2018,70016178,Poland,A0418150101,2,"AQ Mforce Gen X",15.8753,31.75,0.1937
2017-09-01,2018,70022085,USA,A0418150101,5,"AQ Mforce Gen X",15.8753,79.38,0.2025
2017-09-01,2018,70023031,Canada,A0418150101,5,"AQ Mforce Gen X",15.8753,79.38,0.1008
2017-09-01,2018,80001019,China,A0418150101,7,"AQ Mforce Gen X",15.8753,111.13,0.2815
2017-09-01,2018,80006154,Philiphines,A0418150101,7,"AQ Mforce Gen X",15.8753,111.13,0.2728
2017-09-01,2018,80006155,Philiphines,A0418150101,16,"AQ Mforce Gen X",15.8753,254.00,0.2797
2017-09-01,2018,80007195,"South Korea",A0418150101,94,"AQ Mforce Gen X",15.8753,1492.28,0.2990
2017-09-01,2018,90001021,China,A0418150101,2,"AQ Mforce Gen X",15.8753,31.75,0.2798
2017-09-01,2018,90002001,India,A0418150101,51,"AQ Mforce Gen X",15.8753,809.64,0.2490
2017-09-01,2018,90002002,India,A0418150101,72,"AQ Mforce Gen X",15.8753,1143.02,0.2005
2017-09-01,2018,90002003,India,A0418150101,60,"AQ Mforce Gen X",15.8753,952.52,0.2831
2017-09-01,2018,90002005,India,A0418150101,66,"AQ Mforce Gen X",15.8753,1047.77,0.2121
2017-09-01,2018,90002006,India,A0418150101,85,"AQ Mforce Gen X",15.8753,1349.40,0.2923
2017-09-01,2018,90002007,India,A0418150101,67,"AQ Mforce Gen X",15.8753,1063.65,0.2265
2017-09-01,2018,90002009,India,A0418150101,22,"AQ Mforce Gen X",15.8753,349.26,0.2156
2017-09-01,2018,90002010,India,A0418150101,20,"AQ Mforce Gen X",15.8753,317.51,0.2242
2017-09-01,2018,90002011,India,A0418150101,48,"AQ Mforce Gen X",15.8753,762.01,0.2902
2017-09-01,2018,90002013,India,A0418150101,83,"AQ Mforce Gen X",15.8753,1317.65,0.2644
2017-09-01,2018,90002014,India,A0418150101,29,"AQ Mforce Gen X",15.8753,460.38,0.2971
2017-09-01,2018,90002015,India,A0418150101,18,"AQ Mforce Gen X",15.8753,285.76,0.2860
2017-09-01,2018,90003179,Indonesia,A0418150101,9,"AQ Mforce Gen X",15.8753,142.88,0.2193
2017-09-01,2018,90006153,Philiphines,A0418150101,11,"AQ Mforce Gen X",15.8753,174.63,0.2970
2017-09-01,2018,90007197,"South Korea",A0418150101,32,"AQ Mforce Gen X",15.8753,508.01,0.2031
2017-09-01,2018,90008165,Australia,A0418150101,19,"AQ Mforce Gen X",15.8753,301.63,0.2849
2017-09-01,2018,90008166,Australia,A0418150101,4,"AQ Mforce Gen X",15.8753,63.50,0.2884
2017-09-01,2018,90008167,Australia,A0418150101,7,"AQ Mforce Gen X",15.8753,111.13,0.1947
2017-09-01,2018,90011185,France,A0418150101,8,"AQ Mforce Gen X",15.8753,127.00,0.2779
2017-09-01,2018,90011186,France,A0418150101,5,"AQ Mforce Gen X",15.8753,79.38,0.2091
2017-09-01,2018,90011187,France,A0418150101,4,"AQ Mforce Gen X",15.8753,63.50,0.2924
2017-09-01,2018,90011189,France,A0418150101,11,"AQ Mforce Gen X",15.8753,174.63,0.2992
2017-09-01,2018,90011190,France,A0418150101,7,"AQ Mforce Gen X",15.8753,111.13,0.2717
2017-09-01,2018,90011191,France,A0418150101,9,"AQ Mforce Gen X",15.8753,142.88,0.2270
2017-09-01,2018,90012033,Germany,A0418150101,0,"AQ Mforce Gen X",15.8753,0.00,0.2847
2017-09-01,2018,90012034,Germany,A0418150101,0,"AQ Mforce Gen X",15.8753,0.00,0.1984
2017-09-01,2018,90012035,Germany,A0418150101,0,"AQ Mforce Gen X",15.8753,0.00,0.2777
2017-09-01,2018,90012037,Germany,A0418150101,0,"AQ Mforce Gen X",15.8753,0.00,0.2204
2017-09-01,2018,90012038,Germany,A0418150101,0,"AQ Mforce Gen X",15.8753,0.00,0.2947
2017-09-01,2018,90012039,Germany,A0418150101,0,"AQ Mforce Gen X",15.8753,0.00,0.2285
2017-09-01,2018,90012041,Germany,A0418150101,0,"AQ Mforce Gen X",15.8753,0.00,0.2576
2017-09-01,2018,90013117,Italy,A0418150101,3,"AQ Mforce Gen X",15.8753,47.63,0.1990
2017-09-01,2018,90013118,Italy,A0418150101,1,"AQ Mforce Gen X",15.8753,15.88,0.2634
2017-09-01,2018,90013119,Italy,A0418150101,3,"AQ Mforce Gen X",15.8753,47.63,0.2809
2017-09-01,2018,90013121,Italy,A0418150101,3,"AQ Mforce Gen X",15.8753,47.63,0.2639
2017-09-01,2018,90013122,Italy,A0418150101,1,"AQ Mforce Gen X",15.8753,15.88,0.1942
2017-09-01,2018,90013123,Italy,A0418150101,2,"AQ Mforce Gen X",15.8753,31.75,0.2567
2017-09-01,2018,90016171,Poland,A0418150101,1,"AQ Mforce Gen X",15.8753,15.88,0.2733
2017-09-01,2018,90016173,Poland,A0418150101,1,"AQ Mforce Gen X",15.8753,15.88,0.2083
2017-09-01,2018,90016174,Poland,A0418150101,1,"AQ Mforce Gen X",15.8753,15.88,0.2051
2017-09-01,2018,90016175,Poland,A0418150101,1,"AQ Mforce Gen X",15.8753,15.88,0.2551
2017-09-01,2018,90022071,USA,A0418150101,8,"AQ Mforce Gen X",15.8753,127.00,0.1906
2017-09-01,2018,90022073,USA,A0418150101,35,"AQ Mforce Gen X",15.8753,555.64,0.2834
2017-09-01,2018,90022074,USA,A0418150101,27,"AQ Mforce Gen X",15.8753,428.63,0.2709
2017-09-01,2018,90022075,USA,A0418150101,44,"AQ Mforce Gen X",15.8753,698.51,0.2553
2017-09-01,2018,90022077,USA,A0418150101,16,"AQ Mforce Gen X",15.8753,254.00,0.2394
2017-09-01,2018,90022078,USA,A0418150101,11,"AQ Mforce Gen X",15.8753,174.63,0.2882
2017-09-01,2018,90022079,USA,A0418150101,16,"AQ Mforce Gen X",15.8753,254.00,0.2788
2017-09-01,2018,90022081,USA,A0418150101,43,"AQ Mforce Gen X",15.8753,682.64,0.2957
2017-09-01,2018,90022082,USA,A0418150101,27,"AQ Mforce Gen X",15.8753,428.63,0.2954
2017-09-01,2018,90022083,USA,A0418150101,41,"AQ Mforce Gen X",15.8753,650.89,0.2551
2017-09-01,2018,90023022,Canada,A0418150101,3,"AQ Mforce Gen X",15.8753,47.63,0.2054
2017-09-01,2018,90023023,Canada,A0418150101,9,"AQ Mforce Gen X",15.8753,142.88,0.2764
2017-09-01,2018,90023025,Canada,A0418150101,2,"AQ Mforce Gen X",15.8753,31.75,0.2908
2017-09-01,2018,90023026,Canada,A0418150101,4,"AQ Mforce Gen X",15.8753,63.50,0.2998
2017-09-01,2018,90023027,Canada,A0418150101,3,"AQ Mforce Gen X",15.8753,47.63,0.2755
2017-09-01,2018,90023029,Canada,A0418150101,2,"AQ Mforce Gen X",15.8753,31.75,0.2171
2017-09-01,2018,90023030,Canada,A0418150101,5,"AQ Mforce Gen X",15.8753,79.38,0.2117
2017-09-01,2018,90027207,Brazil,A0418150101,12,"AQ Mforce Gen X",15.8753,190.50,0.2803
2017-09-01,2018,70002017,India,A0418150102,17,"AQ Mforce Gen X",16.6281,282.68,0.0824
2017-09-01,2018,70002018,India,A0418150102,75,"AQ Mforce Gen X",16.6281,1247.11,0.2956
2017-09-01,2018,70003181,Indonesia,A0418150102,26,"AQ Mforce Gen X",16.6281,432.33,0.0536
2017-09-01,2018,70003182,Indonesia,A0418150102,4,"AQ Mforce Gen X",16.6281,66.51,0.2378
2017-09-01,2018,70006157,Philiphines,A0418150102,10,"AQ Mforce Gen X",16.6281,166.28,0.1057
2017-09-01,2018,70006158,Philiphines,A0418150102,6,"AQ Mforce Gen X",16.6281,99.77,0.1875
2017-09-01,2018,70007198,"South Korea",A0418150102,14,"AQ Mforce Gen X",16.6281,232.79,0.0700
2017-09-01,2018,70007199,"South Korea",A0418150102,30,"AQ Mforce Gen X",16.6281,498.84,0.2551
2017-09-01,2018,70008169,Australia,A0418150102,23,"AQ Mforce Gen X",16.6281,382.45,0.0953
2017-09-01,2018,70008170,Australia,A0418150102,23,"AQ Mforce Gen X",16.6281,382.45,0.1896
2017-09-01,2018,70011193,France,A0418150102,10,"AQ Mforce Gen X",16.6281,166.28,0.0521
2017-09-01,2018,70011194,France,A0418150102,2,"AQ Mforce Gen X",16.6281,33.26,0.2046
2017-09-01,2018,70012042,Germany,A0418150102,0,"AQ Mforce Gen X",16.6281,0.00,0.0984
2017-09-01,2018,70012043,Germany,A0418150102,0,"AQ Mforce Gen X",16.6281,0.00,0.2620
2017-09-01,2018,70013125,Italy,A0418150102,4,"AQ Mforce Gen X",16.6281,66.51,0.0587
2017-09-01,2018,70013126,Italy,A0418150102,3,"AQ Mforce Gen X",16.6281,49.88,0.2501
2017-09-01,2018,70016177,Poland,A0418150102,2,"AQ Mforce Gen X",16.6281,33.26,0.0856
2017-09-01,2018,70016178,Poland,A0418150102,1,"AQ Mforce Gen X",16.6281,16.63,0.1937
2017-09-01,2018,70022085,USA,A0418150102,6,"AQ Mforce Gen X",16.6281,99.77,0.2025
2017-09-01,2018,70023031,Canada,A0418150102,3,"AQ Mforce Gen X",16.6281,49.88,0.1008
2017-09-01,2018,80001019,China,A0418150102,6,"AQ Mforce Gen X",16.6281,99.77,0.2815
2017-09-01,2018,80006154,Philiphines,A0418150102,42,"AQ Mforce Gen X",16.6281,698.38,0.2728
2017-09-01,2018,80006155,Philiphines,A0418150102,47,"AQ Mforce Gen X",16.6281,781.52,0.2797
2017-09-01,2018,80007195,"South Korea",A0418150102,178,"AQ Mforce Gen X",16.6281,2959.80,0.2990
2017-09-01,2018,90001021,China,A0418150102,4,"AQ Mforce Gen X",16.6281,66.51,0.2798
2017-09-01,2018,90002001,India,A0418150102,16,"AQ Mforce Gen X",16.6281,266.05,0.2490
2017-09-01,2018,90002002,India,A0418150102,18,"AQ Mforce Gen X",16.6281,299.31,0.2005
2017-09-01,2018,90002003,India,A0418150102,85,"AQ Mforce Gen X",16.6281,1413.39,0.2831
2017-09-01,2018,90002005,India,A0418150102,72,"AQ Mforce Gen X",16.6281,1197.22,0.2121
2017-09-01,2018,90002006,India,A0418150102,34,"AQ Mforce Gen X",16.6281,565.36,0.2923
2017-09-01,2018,90002007,India,A0418150102,18,"AQ Mforce Gen X",16.6281,299.31,0.2265
2017-09-01,2018,90002009,India,A0418150102,75,"AQ Mforce Gen X",16.6281,1247.11,0.2156
2017-09-01,2018,90002010,India,A0418150102,89,"AQ Mforce Gen X",16.6281,1479.90,0.2242
2017-09-01,2018,90002011,India,A0418150102,79,"AQ Mforce Gen X",16.6281,1313.62,0.2902
2017-09-01,2018,90002013,India,A0418150102,32,"AQ Mforce Gen X",16.6281,532.10,0.2644
2017-09-01,2018,90002014,India,A0418150102,81,"AQ Mforce Gen X",16.6281,1346.88,0.2971
2017-09-01,2018,90002015,India,A0418150102,55,"AQ Mforce Gen X",16.6281,914.55,0.2860
2017-09-01,2018,90003179,Indonesia,A0418150102,17,"AQ Mforce Gen X",16.6281,282.68,0.2193
2017-09-01,2018,90006153,Philiphines,A0418150102,3,"AQ Mforce Gen X",16.6281,49.88,0.2970
2017-09-01,2018,90007197,"South Korea",A0418150102,11,"AQ Mforce Gen X",16.6281,182.91,0.2031
2017-09-01,2018,90008165,Australia,A0418150102,13,"AQ Mforce Gen X",16.6281,216.17,0.2849
2017-09-01,2018,90008166,Australia,A0418150102,21,"AQ Mforce Gen X",16.6281,349.19,0.2884
2017-09-01,2018,90008167,Australia,A0418150102,9,"AQ Mforce Gen X",16.6281,149.65,0.1947
2017-09-01,2018,90011185,France,A0418150102,7,"AQ Mforce Gen X",16.6281,116.40,0.2779
2017-09-01,2018,90011186,France,A0418150102,10,"AQ Mforce Gen X",16.6281,166.28,0.2091
2017-09-01,2018,90011187,France,A0418150102,16,"AQ Mforce Gen X",16.6281,266.05,0.2924
2017-09-01,2018,90011189,France,A0418150102,6,"AQ Mforce Gen X",16.6281,99.77,0.2992
2017-09-01,2018,90011190,France,A0418150102,9,"AQ Mforce Gen X",16.6281,149.65,0.2717
2017-09-01,2018,90011191,France,A0418150102,7,"AQ Mforce Gen X",16.6281,116.40,0.2270
2017-09-01,2018,90012033,Germany,A0418150102,0,"AQ Mforce Gen X",16.6281,0.00,0.2847
2017-09-01,2018,90012034,Germany,A0418150102,0,"AQ Mforce Gen X",16.6281,0.00,0.1984
2017-09-01,2018,90012035,Germany,A0418150102,0,"AQ Mforce Gen X",16.6281,0.00,0.2777
2017-09-01,2018,90012037,Germany,A0418150102,0,"AQ Mforce Gen X",16.6281,0.00,0.2204
2017-09-01,2018,90012038,Germany,A0418150102,0,"AQ Mforce Gen X",16.6281,0.00,0.2947
2017-09-01,2018,90012039,Germany,A0418150102,0,"AQ Mforce Gen X",16.6281,0.00,0.2285
2017-09-01,2018,90012041,Germany,A0418150102,0,"AQ Mforce Gen X",16.6281,0.00,0.2576
2017-09-01,2018,90013117,Italy,A0418150102,4,"AQ Mforce Gen X",16.6281,66.51,0.1990
2017-09-01,2018,90013118,Italy,A0418150102,1,"AQ Mforce Gen X",16.6281,16.63,0.2634
2017-09-01,2018,90013119,Italy,A0418150102,3,"AQ Mforce Gen X",16.6281,49.88,0.2809
2017-09-01,2018,90013121,Italy,A0418150102,3,"AQ Mforce Gen X",16.6281,49.88,0.2639
2017-09-01,2018,90013122,Italy,A0418150102,3,"AQ Mforce Gen X",16.6281,49.88,0.1942
2017-09-01,2018,90013123,Italy,A0418150102,2,"AQ Mforce Gen X",16.6281,33.26,0.2567
2017-09-01,2018,90016171,Poland,A0418150102,2,"AQ Mforce Gen X",16.6281,33.26,0.2733
2017-09-01,2018,90016173,Poland,A0418150102,1,"AQ Mforce Gen X",16.6281,16.63,0.2083
2017-09-01,2018,90022071,USA,A0418150102,22,"AQ Mforce Gen X",16.6281,365.82,0.1906
2017-09-01,2018,90022073,USA,A0418150102,17,"AQ Mforce Gen X",16.6281,282.68,0.2834
2017-09-01,2018,90022074,USA,A0418150102,56,"AQ Mforce Gen X",16.6281,931.17,0.2709
2017-09-01,2018,90022075,USA,A0418150102,9,"AQ Mforce Gen X",16.6281,149.65,0.2553
2017-09-01,2018,90022077,USA,A0418150102,34,"AQ Mforce Gen X",16.6281,565.36,0.2394
2017-09-01,2018,90022078,USA,A0418150102,45,"AQ Mforce Gen X",16.6281,748.26,0.2882
2017-09-01,2018,90022079,USA,A0418150102,25,"AQ Mforce Gen X",16.6281,415.70,0.2788
2017-09-01,2018,90022081,USA,A0418150102,64,"AQ Mforce Gen X",16.6281,1064.20,0.2957
2017-09-01,2018,90022082,USA,A0418150102,11,"AQ Mforce Gen X",16.6281,182.91,0.2954
2017-09-01,2018,90022083,USA,A0418150102,13,"AQ Mforce Gen X",16.6281,216.17,0.2551
2017-09-01,2018,90023022,Canada,A0418150102,2,"AQ Mforce Gen X",16.6281,33.26,0.2054
2017-09-01,2018,90023023,Canada,A0418150102,9,"AQ Mforce Gen X",16.6281,149.65,0.2764
2017-09-01,2018,90023025,Canada,A0418150102,2,"AQ Mforce Gen X",16.6281,33.26,0.2908
2017-09-01,2018,90023026,Canada,A0418150102,5,"AQ Mforce Gen X",16.6281,83.14,0.2998
2017-09-01,2018,90023027,Canada,A0418150102,6,"AQ Mforce Gen X",16.6281,99.77,0.2755
2017-09-01,2018,90023029,Canada,A0418150102,2,"AQ Mforce Gen X",16.6281,33.26,0.2171
2017-09-01,2018,90023030,Canada,A0418150102,2,"AQ Mforce Gen X",16.6281,33.26,0.2117
2017-09-01,2018,90027207,Brazil,A0418150102,7,"AQ Mforce Gen X",16.6281,116.40,0.2803
2017-09-01,2018,70002017,India,A0418150103,25,"AQ Mforce Gen X",17.8449,446.12,0.0824
2017-09-01,2018,70002018,India,A0418150103,88,"AQ Mforce Gen X",17.8449,1570.35,0.2956
2017-09-01,2018,70003181,Indonesia,A0418150103,24,"AQ Mforce Gen X",17.8449,428.28,0.0536
2017-09-01,2018,70003182,Indonesia,A0418150103,7,"AQ Mforce Gen X",17.8449,124.91,0.2378
2017-09-01,2018,70006157,Philiphines,A0418150103,3,"AQ Mforce Gen X",17.8449,53.53,0.1057
2017-09-01,2018,70006158,Philiphines,A0418150103,10,"AQ Mforce Gen X",17.8449,178.45,0.1875
2017-09-01,2018,70007198,"South Korea",A0418150103,7,"AQ Mforce Gen X",17.8449,124.91,0.0700
2017-09-01,2018,70007199,"South Korea",A0418150103,11,"AQ Mforce Gen X",17.8449,196.29,0.2551
2017-09-01,2018,70008169,Australia,A0418150103,8,"AQ Mforce Gen X",17.8449,142.76,0.0953
2017-09-01,2018,70008170,Australia,A0418150103,21,"AQ Mforce Gen X",17.8449,374.74,0.1896
2017-09-01,2018,70011193,France,A0418150103,9,"AQ Mforce Gen X",17.8449,160.60,0.0521
2017-09-01,2018,70011194,France,A0418150103,13,"AQ Mforce Gen X",17.8449,231.98,0.2046
2017-09-01,2018,70012042,Germany,A0418150103,0,"AQ Mforce Gen X",17.8449,0.00,0.0984
2017-09-01,2018,70012043,Germany,A0418150103,0,"AQ Mforce Gen X",17.8449,0.00,0.2620
2017-09-01,2018,70013125,Italy,A0418150103,1,"AQ Mforce Gen X",17.8449,17.84,0.0587
2017-09-01,2018,70013126,Italy,A0418150103,1,"AQ Mforce Gen X",17.8449,17.84,0.2501
2017-09-01,2018,70016177,Poland,A0418150103,2,"AQ Mforce Gen X",17.8449,35.69,0.0856
2017-09-01,2018,70022085,USA,A0418150103,13,"AQ Mforce Gen X",17.8449,231.98,0.2025
2017-09-01,2018,70023031,Canada,A0418150103,4,"AQ Mforce Gen X",17.8449,71.38,0.1008
2017-09-01,2018,80001019,China,A0418150103,17,"AQ Mforce Gen X",17.8449,303.36,0.2815
2017-09-01,2018,80006154,Philiphines,A0418150103,13,"AQ Mforce Gen X",17.8449,231.98,0.2728
2017-09-01,2018,80006155,Philiphines,A0418150103,34,"AQ Mforce Gen X",17.8449,606.73,0.2797
2017-09-01,2018,80007195,"South Korea",A0418150103,89,"AQ Mforce Gen X",17.8449,1588.20,0.2990
2017-09-01,2018,90001021,China,A0418150103,4,"AQ Mforce Gen X",17.8449,71.38,0.2798
2017-09-01,2018,90002001,India,A0418150103,12,"AQ Mforce Gen X",17.8449,214.14,0.2490
2017-09-01,2018,90002002,India,A0418150103,9,"AQ Mforce Gen X",17.8449,160.60,0.2005
2017-09-01,2018,90002003,India,A0418150103,70,"AQ Mforce Gen X",17.8449,1249.14,0.2831
2017-09-01,2018,90002005,India,A0418150103,19,"AQ Mforce Gen X",17.8449,339.05,0.2121
2017-09-01,2018,90002006,India,A0418150103,44,"AQ Mforce Gen X",17.8449,785.18,0.2923
2017-09-01,2018,90002007,India,A0418150103,61,"AQ Mforce Gen X",17.8449,1088.54,0.2265
2017-09-01,2018,90002009,India,A0418150103,36,"AQ Mforce Gen X",17.8449,642.42,0.2156
2017-09-01,2018,90002010,India,A0418150103,49,"AQ Mforce Gen X",17.8449,874.40,0.2242
2017-09-01,2018,90002011,India,A0418150103,93,"AQ Mforce Gen X",17.8449,1659.58,0.2902
2017-09-01,2018,90002013,India,A0418150103,87,"AQ Mforce Gen X",17.8449,1552.51,0.2644
2017-09-01,2018,90002014,India,A0418150103,34,"AQ Mforce Gen X",17.8449,606.73,0.2971
2017-09-01,2018,90002015,India,A0418150103,72,"AQ Mforce Gen X",17.8449,1284.83,0.2860
2017-09-01,2018,90003179,Indonesia,A0418150103,12,"AQ Mforce Gen X",17.8449,214.14,0.2193
2017-09-01,2018,90006153,Philiphines,A0418150103,10,"AQ Mforce Gen X",17.8449,178.45,0.2970
2017-09-01,2018,90007197,"South Korea",A0418150103,44,"AQ Mforce Gen X",17.8449,785.18,0.2031
2017-09-01,2018,90008165,Australia,A0418150103,21,"AQ Mforce Gen X",17.8449,374.74,0.2849
2017-09-01,2018,90008166,Australia,A0418150103,9,"AQ Mforce Gen X",17.8449,160.60,0.2884
2017-09-01,2018,90008167,Australia,A0418150103,16,"AQ Mforce Gen X",17.8449,285.52,0.1947
2017-09-01,2018,90011185,France,A0418150103,6,"AQ Mforce Gen X",17.8449,107.07,0.2779
2017-09-01,2018,90011186,France,A0418150103,16,"AQ Mforce Gen X",17.8449,285.52,0.2091
2017-09-01,2018,90011187,France,A0418150103,11,"AQ Mforce Gen X",17.8449,196.29,0.2924
2017-09-01,2018,90011189,France,A0418150103,13,"AQ Mforce Gen X",17.8449,231.98,0.2992
2017-09-01,2018,90011190,France,A0418150103,8,"AQ Mforce Gen X",17.8449,142.76,0.2717
2017-09-01,2018,90011191,France,A0418150103,5,"AQ Mforce Gen X",17.8449,89.22,0.2270
2017-09-01,2018,90012033,Germany,A0418150103,0,"AQ Mforce Gen X",17.8449,0.00,0.2847
2017-09-01,2018,90012034,Germany,A0418150103,0,"AQ Mforce Gen X",17.8449,0.00,0.1984
2017-09-01,2018,90012035,Germany,A0418150103,0,"AQ Mforce Gen X",17.8449,0.00,0.2777
2017-09-01,2018,90012037,Germany,A0418150103,0,"AQ Mforce Gen X",17.8449,0.00,0.2204
2017-09-01,2018,90012038,Germany,A0418150103,0,"AQ Mforce Gen X",17.8449,0.00,0.2947
2017-09-01,2018,90012039,Germany,A0418150103,0,"AQ Mforce Gen X",17.8449,0.00,0.2285
2017-09-01,2018,90012041,Germany,A0418150103,0,"AQ Mforce Gen X",17.8449,0.00,0.2576
2017-09-01,2018,90013117,Italy,A0418150103,3,"AQ Mforce Gen X",17.8449,53.53,0.1990
2017-09-01,2018,90013118,Italy,A0418150103,2,"AQ Mforce Gen X",17.8449,35.69,0.2634
2017-09-01,2018,90013119,Italy,A0418150103,3,"AQ Mforce Gen X",17.8449,53.53,0.2809
2017-09-01,2018,90013121,Italy,A0418150103,3,"AQ Mforce Gen X",17.8449,53.53,0.2639
2017-09-01,2018,90013122,Italy,A0418150103,4,"AQ Mforce Gen X",17.8449,71.38,0.1942
2017-09-01,2018,90013123,Italy,A0418150103,3,"AQ Mforce Gen X",17.8449,53.53,0.2567
2017-09-01,2018,90016171,Poland,A0418150103,1,"AQ Mforce Gen X",17.8449,17.84,0.2733
2017-09-01,2018,90016173,Poland,A0418150103,1,"AQ Mforce Gen X",17.8449,17.84,0.2083
2017-09-01,2018,90016174,Poland,A0418150103,1,"AQ Mforce Gen X",17.8449,17.84,0.2051
2017-09-01,2018,90016175,Poland,A0418150103,2,"AQ Mforce Gen X",17.8449,35.69,0.2551
2017-09-01,2018,90022071,USA,A0418150103,29,"AQ Mforce Gen X",17.8449,517.50,0.1906
2017-09-01,2018,90022073,USA,A0418150103,31,"AQ Mforce Gen X",17.8449,553.19,0.2834
2017-09-01,2018,90022074,USA,A0418150103,11,"AQ Mforce Gen X",17.8449,196.29,0.2709
2017-09-01,2018,90022075,USA,A0418150103,5,"AQ Mforce Gen X",17.8449,89.22,0.2553
2017-09-01,2018,90022077,USA,A0418150103,27,"AQ Mforce Gen X",17.8449,481.81,0.2394
2017-09-01,2018,90022078,USA,A0418150103,31,"AQ Mforce Gen X",17.8449,553.19,0.2882
2017-09-01,2018,90022079,USA,A0418150103,10,"AQ Mforce Gen X",17.8449,178.45,0.2788
2017-09-01,2018,90022081,USA,A0418150103,54,"AQ Mforce Gen X",17.8449,963.62,0.2957
2017-09-01,2018,90022082,USA,A0418150103,36,"AQ Mforce Gen X",17.8449,642.42,0.2954
2017-09-01,2018,90022083,USA,A0418150103,13,"AQ Mforce Gen X",17.8449,231.98,0.2551
2017-09-01,2018,90023022,Canada,A0418150103,6,"AQ Mforce Gen X",17.8449,107.07,0.2054
2017-09-01,2018,90023023,Canada,A0418150103,1,"AQ Mforce Gen X",17.8449,17.84,0.2764
2017-09-01,2018,90023025,Canada,A0418150103,1,"AQ Mforce Gen X",17.8449,17.84,0.2908
2017-09-01,2018,90023026,Canada,A0418150103,6,"AQ Mforce Gen X",17.8449,107.07,0.2998
2017-09-01,2018,90023027,Canada,A0418150103,4,"AQ Mforce Gen X",17.8449,71.38,0.2755
2017-09-01,2018,90023029,Canada,A0418150103,3,"AQ Mforce Gen X",17.8449,53.53,0.2171
2017-09-01,2018,90023030,Canada,A0418150103,1,"AQ Mforce Gen X",17.8449,17.84,0.2117
2017-09-01,2018,90027207,Brazil,A0418150103,12,"AQ Mforce Gen X",17.8449,214.14,0.2803
2017-09-01,2018,70002017,India,A0418150104,17,"AQ Mforce Gen X",18.6457,316.98,0.0824
2017-09-01,2018,70002018,India,A0418150104,84,"AQ Mforce Gen X",18.6457,1566.24,0.2956
2017-09-01,2018,70003181,Indonesia,A0418150104,18,"AQ Mforce Gen X",18.6457,335.62,0.0536
2017-09-01,2018,70003182,Indonesia,A0418150104,4,"AQ Mforce Gen X",18.6457,74.58,0.2378
2017-09-01,2018,70006157,Philiphines,A0418150104,4,"AQ Mforce Gen X",18.6457,74.58,0.1057
