date,fiscal_year,customer_code,customer,market,product_code,product,variant,sold_quantity,gross_price_per_item,gross_price_total
2017-09-01,2018,90012038,Expert,Germany,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",0,19.5743,0.00
2017-09-01,2018,90012039,"Currys (Dixons Carphone)",Germany,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",0,19.5743,0.00
2017-09-01,2018,90012041,"Amazon ",Germany,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",0,19.5743,0.00
2017-09-01,2018,90013117,Euronics,Italy,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",1,19.5743,19.57
2017-09-01,2018,90013118,Fnac-Darty,Italy,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",3,19.5743,58.72
2017-09-01,2018,90013119,"Argos (Sainsbury's)",Italy,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",1,19.5743,19.57
2017-09-01,2018,90013121,Boulanger,Italy,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",3,19.5743,58.72
2017-09-01,2018,90013122,"Radio Popular",Italy,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",2,19.5743,39.15
2017-09-01,2018,90013123,Expert,Italy,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",1,19.5743,19.57
2017-09-01,2018,90016173,Expert,Poland,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",1,19.5743,19.57
2017-09-01,2018,90016174,"Currys (Dixons Carphone)",Poland,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",1,19.5743,19.57
2017-09-01,2018,90016175,"Argos (Sainsbury's)",Poland,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",1,19.5743,19.57
2017-09-01,2018,90022071,"Acclaimed Stores",USA,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",27,19.5743,528.51
2017-09-01,2018,90022073,Control,USA,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",36,19.5743,704.67
2017-09-01,2018,90022074,Flipkart,USA,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",21,19.5743,411.06
2017-09-01,2018,90022075,BestBuy,USA,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",12,19.5743,234.89
2017-09-01,2018,90022077,"Radio Shack",USA,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",19,19.5743,371.91
2017-09-01,2018,90022078,Costco,USA,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",33,19.5743,645.95
2017-09-01,2018,90022079,walmart,USA,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",11,19.5743,215.32
2017-09-01,2018,90022081,Amazon,USA,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",41,19.5743,802.55
2017-09-01,2018,90022082,"Amazon ",USA,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",14,19.5743,274.04
2017-09-01,2018,90022083,Ebay,USA,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",24,19.5743,469.78
2017-09-01,2018,90023022,"Nomad Stores",Canada,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",3,19.5743,58.72
2017-09-01,2018,90023023,Amazon,Canada,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",8,19.5743,156.59
2017-09-01,2018,90023025,"Premium Stores",Canada,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",4,19.5743,78.30
2017-09-01,2018,90023026,Relief,Canada,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",5,19.5743,97.87
2017-09-01,2018,90023027,Costco,Canada,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",2,19.5743,39.15
2017-09-01,2018,90023029,Staples,Canada,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",4,19.5743,78.30
2017-09-01,2018,90023030,"Amazon ",Canada,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",1,19.5743,19.57
2017-09-01,2018,90027207,"Amazon ",Brazil,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",8,19.5743,156.59
2017-09-01,2018,70002017,"Atliq Exclusive",India,A0418150101,"AQ Mforce Gen X","Standard 1",67,15.8753,1063.65
2017-09-01,2018,70002018,"Atliq e Store",India,A0418150101,"AQ Mforce Gen X","Standard 1",20,15.8753,317.51
2017-09-01,2018,70003181,"Atliq Exclusive",Indonesia,A0418150101,"AQ Mforce Gen X","Standard 1",14,15.8753,222.25
2017-09-01,2018,70003182,"Atliq e Store",Indonesia,A0418150101,"AQ Mforce Gen X","Standard 1",20,15.8753,317.51
2017-09-01,2018,70006157,"Atliq Exclusive",Philiphines,A0418150101,"AQ Mforce Gen X","Standard 1",6,15.8753,95.25
2017-09-01,2018,70006158,"Atliq e Store",Philiphines,A0418150101,"AQ Mforce Gen X","Standard 1",6,15.8753,95.25
2017-09-01,2018,70007198,"Atliq Exclusive","South Korea",A0418150101,"AQ Mforce Gen X","Standard 1",17,15.8753,269.88
2017-09-01,2018,70007199,"Atliq e Store","South Korea",A0418150101,"AQ Mforce Gen X","Standard 1",43,15.8753,682.64
2017-09-01,2018,70008169,"Atliq Exclusive",Australia,A0418150101,"AQ Mforce Gen X","Standard 1",16,15.8753,254.00
2017-09-01,2018,70008170,"Atliq e Store",Australia,A0418150101,"AQ Mforce Gen X","Standard 1",15,15.8753,238.13
2017-09-01,2018,70011193,"Atliq Exclusive",France,A0418150101,"AQ Mforce Gen X","Standard 1",13,15.8753,206.38
2017-09-01,2018,70011194,"Atliq e Store",France,A0418150101,"AQ Mforce Gen X","Standard 1",9,15.8753,142.88
2017-09-01,2018,70012042,"Atliq Exclusive",Germany,A0418150101,"AQ Mforce Gen X","Standard 1",0,15.8753,0.00
2017-09-01,2018,70012043,"Atliq e Store",Germany,A0418150101,"AQ Mforce Gen X","Standard 1",0,15.8753,0.00
2017-09-01,2018,70013125,"Atliq Exclusive",Italy,A0418150101,"AQ Mforce Gen X","Standard 1",2,15.8753,31.75
2017-09-01,2018,70013126,"Atliq e Store",Italy,A0418150101,"AQ Mforce Gen X","Standard 1",2,15.8753,31.75
2017-09-01,2018,70016178,"Atliq e Store",Poland,A0418150101,"AQ Mforce Gen X","Standard 1",2,15.8753,31.75
2017-09-01,2018,70022085,"Atliq e Store",USA,A0418150101,"AQ Mforce Gen X","Standard 1",5,15.8753,79.38
2017-09-01,2018,70023031,"Atliq Exclusive",Canada,A0418150101,"AQ Mforce Gen X","Standard 1",5,15.8753,79.38
2017-09-01,2018,80001019,Neptune,China,A0418150101,"AQ Mforce Gen X","Standard 1",7,15.8753,111.13
2017-09-01,2018,80006154,Synthetic,Philiphines,A0418150101,"AQ Mforce Gen X","Standard 1",7,15.8753,111.13
2017-09-01,2018,80006155,Novus,Philiphines,A0418150101,"AQ Mforce Gen X","Standard 1",16,15.8753,254.00
2017-09-01,2018,80007195,Sage,"South Korea",A0418150101,"AQ Mforce Gen X","Standard 1",94,15.8753,1492.28
2017-09-01,2018,90001021,Taobao,China,A0418150101,"AQ Mforce Gen X","Standard 1",2,15.8753,31.75
2017-09-01,2018,90002001,"Reliance Digital",India,A0418150101,"AQ Mforce Gen X","Standard 1",51,15.8753,809.64
2017-09-01,2018,90002002,Croma,India,A0418150101,"AQ Mforce Gen X","Standard 1",72,15.8753,1143.02
2017-09-01,2018,90002003,Ezone,India,A0418150101,"AQ Mforce Gen X","Standard 1",60,15.8753,952.52
2017-09-01,2018,90002005,Lotus,India,A0418150101,"AQ Mforce Gen X","Standard 1",66,15.8753,1047.77
2017-09-01,2018,90002006,Viveks,India,A0418150101,"AQ Mforce Gen X","Standard 1",85,15.8753,1349.40
2017-09-01,2018,90002007,Girias,India,A0418150101,"AQ Mforce Gen X","Standard 1",67,15.8753,1063.65
2017-09-01,2018,90002009,Flipkart,India,A0418150101,"AQ Mforce Gen X","Standard 1",22,15.8753,349.26
2017-09-01,2018,90002010,Ebay,India,A0418150101,"AQ Mforce Gen X","Standard 1",20,15.8753,317.51
2017-09-01,2018,90002011,"Atliq Exclusive",India,A0418150101,"AQ Mforce Gen X","Standard 1",48,15.8753,762.01
2017-09-01,2018,90002013,Electricalslytical,India,A0418150101,"AQ Mforce Gen X","Standard 1",83,15.8753,1317.65
2017-09-01,2018,90002014,Expression,India,A0418150101,"AQ Mforce Gen X","Standard 1",29,15.8753,460.38
2017-09-01,2018,90002015,Propel,India,A0418150101,"AQ Mforce Gen X","Standard 1",18,15.8753,285.76
2017-09-01,2018,90003179,"Acclaimed Stores",Indonesia,A0418150101,"AQ Mforce Gen X","Standard 1",9,15.8753,142.88
2017-09-01,2018,90006153,Insight,Philiphines,A0418150101,"AQ Mforce Gen X","Standard 1",11,15.8753,174.63
2017-09-01,2018,90007197,"Amazon ","South Korea",A0418150101,"AQ Mforce Gen X","Standard 1",32,15.8753,508.01
2017-09-01,2018,90008165,"Forward Stores",Australia,A0418150101,"AQ Mforce Gen X","Standard 1",19,15.8753,301.63
2017-09-01,2018,90008166,Sound,Australia,A0418150101,"AQ Mforce Gen X","Standard 1",4,15.8753,63.50
2017-09-01,2018,90008167,Electricalsocity,Australia,A0418150101,"AQ Mforce Gen X","Standard 1",7,15.8753,111.13
2017-09-01,2018,90011185,"Epic Stores",France,A0418150101,"AQ Mforce Gen X","Standard 1",8,15.8753,127.00
2017-09-01,2018,90011186,Elite,France,A0418150101,"AQ Mforce Gen X","Standard 1",5,15.8753,79.38
2017-09-01,2018,90011187,"Chip 7",France,A0418150101,"AQ Mforce Gen X","Standard 1",4,15.8753,63.50
2017-09-01,2018,90011189,UniEuro,France,A0418150101,"AQ Mforce Gen X","Standard 1",11,15.8753,174.63
2017-09-01,2018,90011190,"Media Markt",France,A0418150101,"AQ Mforce Gen X","Standard 1",7,15.8753,111.13
2017-09-01,2018,90011191,Sorefoz,France,A0418150101,"AQ Mforce Gen X","Standard 1",9,15.8753,142.88
2017-09-01,2018,90012033,Digimarket,Germany,A0418150101,"AQ Mforce Gen X","Standard 1",0,15.8753,0.00
2017-09-01,2018,90012034,Otto,Germany,A0418150101,"AQ Mforce Gen X","Standard 1",0,15.8753,0.00
2017-09-01,2018,90012035,Notebillig,Germany,A0418150101,"AQ Mforce Gen X","Standard 1",0,15.8753,0.00
2017-09-01,2018,90012037,Saturn,Germany,A0418150101,"AQ Mforce Gen X","Standard 1",0,15.8753,0.00
2017-09-01,2018,90012038,Expert,Germany,A0418150101,"AQ Mforce Gen X","Standard 1",0,15.8753,0.00
2017-09-01,2018,90012039,"Currys (Dixons Carphone)",Germany,A0418150101,"AQ Mforce Gen X","Standard 1",0,15.8753,0.00
2017-09-01,2018,90012041,"Amazon ",Germany,A0418150101,"AQ Mforce Gen X","Standard 1",0,15.8753,0.00
2017-09-01,2018,90013117,Euronics,Italy,A0418150101,"AQ Mforce Gen X","Standard 1",3,15.8753,47.63
2017-09-01,2018,90013118,Fnac-Darty,Italy,A0418150101,"AQ Mforce Gen X","Standard 1",1,15.8753,15.88
2017-09-01,2018,90013119,"Argos (Sainsbury's)",Italy,A0418150101,"AQ Mforce Gen X","Standard 1",3,15.8753,47.63
2017-09-01,2018,90013121,Boulanger,Italy,A0418150101,"AQ Mforce Gen X","Standard 1",3,15.8753,47.63
2017-09-01,2018,90013122,"Radio Popular",Italy,A0418150101,"AQ Mforce Gen X","Standard 1",1,15.8753,15.88
2017-09-01,2018,90013123,Expert,Italy,A0418150101,"AQ Mforce Gen X","Standard 1",2,15.8753,31.75
2017-09-01,2018,90016171,"Electricalsara Stores",Poland,A0418150101,"AQ Mforce Gen X","Standard 1",1,15.8753,15.88
2017-09-01,2018,90016173,Expert,Poland,A0418150101,"AQ Mforce Gen X","Standard 1",1,15.8753,15.88
2017-09-01,2018,90016174,"Currys (Dixons Carphone)",Poland,A0418150101,"AQ Mforce Gen X","Standard 1",1,15.8753,15.88
2017-09-01,2018,90016175,"Argos (Sainsbury's)",Poland,A0418150101,"AQ Mforce Gen X","Standard 1",1,15.8753,15.88
2017-09-01,2018,90022071,"Acclaimed Stores",USA,A0418150101,"AQ Mforce Gen X","Standard 1",8,15.8753,127.00
2017-09-01,2018,90022073,Control,USA,A0418150101,"AQ Mforce Gen X","Standard 1",35,15.8753,555.64
2017-09-01,2018,90022074,Flipkart,USA,A0418150101,"AQ Mforce Gen X","Standard 1",27,15.8753,428.63
2017-09-01,2018,90022075,BestBuy,USA,A0418150101,"AQ Mforce Gen X","Standard 1",44,15.8753,698.51
2017-09-01,2018,90022077,"Radio Shack",USA,A0418150101,"AQ Mforce Gen X","Standard 1",16,15.8753,254.00
2017-09-01,2018,90022078,Costco,USA,A0418150101,"AQ Mforce Gen X","Standard 1",11,15.8753,174.63
2017-09-01,2018,90022079,walmart,USA,A0418150101,"AQ Mforce Gen X","Standard 1",16,15.8753,254.00
2017-09-01,2018,90022081,Amazon,USA,A0418150101,"AQ Mforce Gen X","Standard 1",43,15.8753,682.64
2017-09-01,2018,90022082,"Amazon ",USA,A0418150101,"AQ Mforce Gen X","Standard 1",27,15.8753,428.63
2017-09-01,2018,90022083,Ebay,USA,A0418150101,"AQ Mforce Gen X","Standard 1",41,15.8753,650.89
2017-09-01,2018,90023022,"Nomad Stores",Canada,A0418150101,"AQ Mforce Gen X","Standard 1",3,15.8753,47.63
2017-09-01,2018,90023023,Amazon,Canada,A0418150101,"AQ Mforce Gen X","Standard 1",9,15.8753,142.88
2017-09-01,2018,90023025,"Premium Stores",Canada,A0418150101,"AQ Mforce Gen X","Standard 1",2,15.8753,31.75
2017-09-01,2018,90023026,Relief,Canada,A0418150101,"AQ Mforce Gen X","Standard 1",4,15.8753,63.50
2017-09-01,2018,90023027,Costco,Canada,A0418150101,"AQ Mforce Gen X","Standard 1",3,15.8753,47.63
2017-09-01,2018,90023029,Staples,Canada,A0418150101,"AQ Mforce Gen X","Standard 1",2,15.8753,31.75
2017-09-01,2018,90023030,"Amazon ",Canada,A0418150101,"AQ Mforce Gen X","Standard 1",5,15.8753,79.38
2017-09-01,2018,90027207,"Amazon ",Brazil,A0418150101,"AQ Mforce Gen X","Standard 1",12,15.8753,190.50
2017-09-01,2018,70002017,"Atliq Exclusive",India,A0418150102,"AQ Mforce Gen X","Standard 2",17,16.6281,282.68
2017-09-01,2018,70002018,"Atliq e Store",India,A0418150102,"AQ Mforce Gen X","Standard 2",75,16.6281,1247.11
2017-09-01,2018,70003181,"Atliq Exclusive",Indonesia,A0418150102,"AQ Mforce Gen X","Standard 2",26,16.6281,432.33
2017-09-01,2018,70003182,"Atliq e Store",Indonesia,A0418150102,"AQ Mforce Gen X","Standard 2",4,16.6281,66.51
2017-09-01,2018,70006157,"Atliq Exclusive",Philiphines,A0418150102,"AQ Mforce Gen X","Standard 2",10,16.6281,166.28
2017-09-01,2018,70006158,"Atliq e Store",Philiphines,A0418150102,"AQ Mforce Gen X","Standard 2",6,16.6281,99.77
2017-09-01,2018,70007198,"Atliq Exclusive","South Korea",A0418150102,"AQ Mforce Gen X","Standard 2",14,16.6281,232.79
2017-09-01,2018,70007199,"Atliq e Store","South Korea",A0418150102,"AQ Mforce Gen X","Standard 2",30,16.6281,498.84
2017-09-01,2018,70008169,"Atliq Exclusive",Australia,A0418150102,"AQ Mforce Gen X","Standard 2",23,16.6281,382.45
2017-09-01,2018,70008170,"Atliq e Store",Australia,A0418150102,"AQ Mforce Gen X","Standard 2",23,16.6281,382.45
2017-09-01,2018,70011193,"Atliq Exclusive",France,A0418150102,"AQ Mforce Gen X","Standard 2",10,16.6281,166.28
2017-09-01,2018,70011194,"Atliq e Store",France,A0418150102,"AQ Mforce Gen X","Standard 2",2,16.6281,33.26
2017-09-01,2018,70012042,"Atliq Exclusive",Germany,A0418150102,"AQ Mforce Gen X","Standard 2",0,16.6281,0.00
2017-09-01,2018,70012043,"Atliq e Store",Germany,A0418150102,"AQ Mforce Gen X","Standard 2",0,16.6281,0.00
2017-09-01,2018,70013125,"Atliq Exclusive",Italy,A0418150102,"AQ Mforce Gen X","Standard 2",4,16.6281,66.51
2017-09-01,2018,70013126,"Atliq e Store",Italy,A0418150102,"AQ Mforce Gen X","Standard 2",3,16.6281,49.88
2017-09-01,2018,70016177,"Atliq Exclusive",Poland,A0418150102,"AQ Mforce Gen X","Standard 2",2,16.6281,33.26
2017-09-01,2018,70016178,"Atliq e Store",Poland,A0418150102,"AQ Mforce Gen X","Standard 2",1,16.6281,16.63
2017-09-01,2018,70022085,"Atliq e Store",USA,A0418150102,"AQ Mforce Gen X","Standard 2",6,16.6281,99.77
2017-09-01,2018,70023031,"Atliq Exclusive",Canada,A0418150102,"AQ Mforce Gen X","Standard 2",3,16.6281,49.88
2017-09-01,2018,80001019,Neptune,China,A0418150102,"AQ Mforce Gen X","Standard 2",6,16.6281,99.77
2017-09-01,2018,80006154,Synthetic,Philiphines,A0418150102,"AQ Mforce Gen X","Standard 2",42,16.6281,698.38
2017-09-01,2018,80006155,Novus,Philiphines,A0418150102,"AQ Mforce Gen X","Standard 2",47,16.6281,781.52
2017-09-01,2018,80007195,Sage,"South Korea",A0418150102,"AQ Mforce Gen X","Standard 2",178,16.6281,2959.80
2017-09-01,2018,90001021,Taobao,China,A0418150102,"AQ Mforce Gen X","Standard 2",4,16.6281,66.51
2017-09-01,2018,90002001,"Reliance Digital",India,A0418150102,"AQ Mforce Gen X","Standard 2",16,16.6281,266.05
2017-09-01,2018,90002002,Croma,India,A0418150102,"AQ Mforce Gen X","Standard 2",18,16.6281,299.31
2017-09-01,2018,90002003,Ezone,India,A0418150102,"AQ Mforce Gen X","Standard 2",85,16.6281,1413.39
2017-09-01,2018,90002005,Lotus,India,A0418150102,"AQ Mforce Gen X","Standard 2",72,16.6281,1197.22
2017-09-01,2018,90002006,Viveks,India,A0418150102,"AQ Mforce Gen X","Standard 2",34,16.6281,565.36
2017-09-01,2018,90002007,Girias,India,A0418150102,"AQ Mforce Gen X","Standard 2",18,16.6281,299.31
2017-09-01,2018,90002009,Flipkart,India,A0418150102,"AQ Mforce Gen X","Standard 2",75,16.6281,1247.11
2017-09-01,2018,90002010,Ebay,India,A0418150102,"AQ Mforce Gen X","Standard 2",89,16.6281,1479.90
2017-09-01,2018,90002011,"Atliq Exclusive",India,A0418150102,"AQ Mforce Gen X","Standard 2",79,16.6281,1313.62
2017-09-01,2018,90002013,Electricalslytical,India,A0418150102,"AQ Mforce Gen X","Standard 2",32,16.6281,532.10
2017-09-01,2018,90002014,Expression,India,A0418150102,"AQ Mforce Gen X","Standard 2",81,16.6281,1346.88
2017-09-01,2018,90002015,Propel,India,A0418150102,"AQ Mforce Gen X","Standard 2",55,16.6281,914.55
2017-09-01,2018,90003179,"Acclaimed Stores",Indonesia,A0418150102,"AQ Mforce Gen X","Standard 2",17,16.6281,282.68
2017-09-01,2018,90006153,Insight,Philiphines,A0418150102,"AQ Mforce Gen X","Standard 2",3,16.6281,49.88
2017-09-01,2018,90007197,"Amazon ","South Korea",A0418150102,"AQ Mforce Gen X","Standard 2",11,16.6281,182.91
2017-09-01,2018,90008165,"Forward Stores",Australia,A0418150102,"AQ Mforce Gen X","Standard 2",13,16.6281,216.17
2017-09-01,2018,90008166,Sound,Australia,A0418150102,"AQ Mforce Gen X","Standard 2",21,16.6281,349.19
2017-09-01,2018,90008167,Electricalsocity,Australia,A0418150102,"AQ Mforce Gen X","Standard 2",9,16.6281,149.65
2017-09-01,2018,90011185,"Epic Stores",France,A0418150102,"AQ Mforce Gen X","Standard 2",7,16.6281,116.40
2017-09-01,2018,90011186,Elite,France,A0418150102,"AQ Mforce Gen X","Standard 2",10,16.6281,166.28
2017-09-01,2018,90011187,"Chip 7",France,A0418150102,"AQ Mforce Gen X","Standard 2",16,16.6281,266.05
2017-09-01,2018,90011189,UniEuro,France,A0418150102,"AQ Mforce Gen X","Standard 2",6,16.6281,99.77
2017-09-01,2018,90011190,"Media Markt",France,A0418150102,"AQ Mforce Gen X","Standard 2",9,16.6281,149.65
2017-09-01,2018,90011191,Sorefoz,France,A0418150102,"AQ Mforce Gen X","Standard 2",7,16.6281,116.40
2017-09-01,2018,90012033,Digimarket,Germany,A0418150102,"AQ Mforce Gen X","Standard 2",0,16.6281,0.00
2017-09-01,2018,90012034,Otto,Germany,A0418150102,"AQ Mforce Gen X","Standard 2",0,16.6281,0.00
2017-09-01,2018,90012035,Notebillig,Germany,A0418150102,"AQ Mforce Gen X","Standard 2",0,16.6281,0.00
2017-09-01,2018,90012037,Saturn,Germany,A0418150102,"AQ Mforce Gen X","Standard 2",0,16.6281,0.00
2017-09-01,2018,90012038,Expert,Germany,A0418150102,"AQ Mforce Gen X","Standard 2",0,16.6281,0.00
2017-09-01,2018,90012039,"Currys (Dixons Carphone)",Germany,A0418150102,"AQ Mforce Gen X","Standard 2",0,16.6281,0.00
2017-09-01,2018,90012041,"Amazon ",Germany,A0418150102,"AQ Mforce Gen X","Standard 2",0,16.6281,0.00
2017-09-01,2018,90013117,Euronics,Italy,A0418150102,"AQ Mforce Gen X","Standard 2",4,16.6281,66.51
2017-09-01,2018,90013118,Fnac-Darty,Italy,A0418150102,"AQ Mforce Gen X","Standard 2",1,16.6281,16.63
2017-09-01,2018,90013119,"Argos (Sainsbury's)",Italy,A0418150102,"AQ Mforce Gen X","Standard 2",3,16.6281,49.88
2017-09-01,2018,90013121,Boulanger,Italy,A0418150102,"AQ Mforce Gen X","Standard 2",3,16.6281,49.88
2017-09-01,2018,90013122,"Radio Popular",Italy,A0418150102,"AQ Mforce Gen X","Standard 2",3,16.6281,49.88
2017-09-01,2018,90013123,Expert,Italy,A0418150102,"AQ Mforce Gen X","Standard 2",2,16.6281,33.26
2017-09-01,2018,90016171,"Electricalsara Stores",Poland,A0418150102,"AQ Mforce Gen X","Standard 2",2,16.6281,33.26
2017-09-01,2018,90016173,Expert,Poland,A0418150102,"AQ Mforce Gen X","Standard 2",1,16.6281,16.63
2017-09-01,2018,90022071,"Acclaimed Stores",USA,A0418150102,"AQ Mforce Gen X","Standard 2",22,16.6281,365.82
2017-09-01,2018,90022073,Control,USA,A0418150102,"AQ Mforce Gen X","Standard 2",17,16.6281,282.68
2017-09-01,2018,90022074,Flipkart,USA,A0418150102,"AQ Mforce Gen X","Standard 2",56,16.6281,931.17
2017-09-01,2018,90022075,BestBuy,USA,A0418150102,"AQ Mforce Gen X","Standard 2",9,16.6281,149.65
2017-09-01,2018,90022077,"Radio Shack",USA,A0418150102,"AQ Mforce Gen X","Standard 2",34,16.6281,565.36
2017-09-01,2018,90022078,Costco,USA,A0418150102,"AQ Mforce Gen X","Standard 2",45,16.6281,748.26
2017-09-01,2018,90022079,walmart,USA,A0418150102,"AQ Mforce Gen X","Standard 2",25,16.6281,415.70
2017-09-01,2018,90022081,Amazon,USA,A0418150102,"AQ Mforce Gen X","Standard 2",64,16.6281,1064.20
2017-09-01,2018,90022082,"Amazon ",USA,A0418150102,"AQ Mforce Gen X","Standard 2",11,16.6281,182.91
2017-09-01,2018,90022083,Ebay,USA,A0418150102,"AQ Mforce Gen X","Standard 2",13,16.6281,216.17
2017-09-01,2018,90023022,"Nomad Stores",Canada,A0418150102,"AQ Mforce Gen X","Standard 2",2,16.6281,33.26
2017-09-01,2018,90023023,Amazon,Canada,A0418150102,"AQ Mforce Gen X","Standard 2",9,16.6281,149.65
2017-09-01,2018,90023025,"Premium Stores",Canada,A0418150102,"AQ Mforce Gen X","Standard 2",2,16.6281,33.26
2017-09-01,2018,90023026,Relief,Canada,A0418150102,"AQ Mforce Gen X","Standard 2",5,16.6281,83.14
2017-09-01,2018,90023027,Costco,Canada,A0418150102,"AQ Mforce Gen X","Standard 2",6,16.6281,99.77
2017-09-01,2018,90023029,Staples,Canada,A0418150102,"AQ Mforce Gen X","Standard 2",2,16.6281,33.26
2017-09-01,2018,90023030,"Amazon ",Canada,A0418150102,"AQ Mforce Gen X","Standard 2",2,16.6281,33.26
2017-09-01,2018,90027207,"Amazon ",Brazil,A0418150102,"AQ Mforce Gen X","Standard 2",7,16.6281,116.40
2017-09-01,2018,70002017,"Atliq Exclusive",India,A0418150103,"AQ Mforce Gen X","Standard 3",25,17.8449,446.12
2017-09-01,2018,70002018,"Atliq e Store",India,A0418150103,"AQ Mforce Gen X","Standard 3",88,17.8449,1570.35
2017-09-01,2018,70003181,"Atliq Exclusive",Indonesia,A0418150103,"AQ Mforce Gen X","Standard 3",24,17.8449,428.28
2017-09-01,2018,70003182,"Atliq e Store",Indonesia,A0418150103,"AQ Mforce Gen X","Standard 3",7,17.8449,124.91
2017-09-01,2018,70006157,"Atliq Exclusive",Philiphines,A0418150103,"AQ Mforce Gen X","Standard 3",3,17.8449,53.53
2017-09-01,2018,70006158,"Atliq e Store",Philiphines,A0418150103,"AQ Mforce Gen X","Standard 3",10,17.8449,178.45
2017-09-01,2018,70007198,"Atliq Exclusive","South Korea",A0418150103,"AQ Mforce Gen X","Standard 3",7,17.8449,124.91
2017-09-01,2018,70007199,"Atliq e Store","South Korea",A0418150103,"AQ Mforce Gen X","Standard 3",11,17.8449,196.29
2017-09-01,2018,70008169,"Atliq Exclusive",Australia,A0418150103,"AQ Mforce Gen X","Standard 3",8,17.8449,142.76
2017-09-01,2018,70008170,"Atliq e Store",Australia,A0418150103,"AQ Mforce Gen X","Standard 3",21,17.8449,374.74
2017-09-01,2018,70011193,"Atliq Exclusive",France,A0418150103,"AQ Mforce Gen X","Standard 3",9,17.8449,160.60
2017-09-01,2018,70011194,"Atliq e Store",France,A0418150103,"AQ Mforce Gen X","Standard 3",13,17.8449,231.98
2017-09-01,2018,70012042,"Atliq Exclusive",Germany,A0418150103,"AQ Mforce Gen X","Standard 3",0,17.8449,0.00
2017-09-01,2018,70012043,"Atliq e Store",Germany,A0418150103,"AQ Mforce Gen X","Standard 3",0,17.8449,0.00
2017-09-01,2018,70013125,"Atliq Exclusive",Italy,A0418150103,"AQ Mforce Gen X","Standard 3",1,17.8449,17.84
